Client_ID,Total_Value,Frequency,LatestInvoiceDate,Recency
15898,4996.45,25,2011-12-08 15:23:00,1
15899,56.25,1,2010-12-06 10:36:00,369
15900,886.5699999999999,4,2011-11-16 12:19:00,24
15901,687.72,7,2011-11-23 12:43:00,17
15902,145.01,1,2010-11-24 16:57:00,380
15903,8939.84,12,2011-11-30 08:08:00,10
15904,164.68,1,2011-12-01 14:50:00,8
15905,114.69,1,2010-06-14 16:00:00,543
15906,2530.19,10,2011-11-20 12:24:00,20
15907,882.72,3,2011-12-06 12:21:00,4
15908,758.62,2,2010-08-06 11:56:00,491
15909,191.94,1,2011-06-19 10:38:00,174
15910,2661.17,15,2011-12-09 10:51:00,1
15911,1700.24,8,2010-03-26 12:06:00,624
15912,1074.7,9,2011-06-14 14:29:00,178
15913,6.300000000000001,1,2010-06-23 16:31:00,534
15914,205.99,2,2010-11-26 16:10:00,378
15915,364.45,1,2010-11-03 11:13:00,402
15916,3145.2400000000002,13,2011-11-23 13:46:00,16
15917,530.17,5,2011-04-06 10:40:00,248
15918,582.88,3,2011-06-02 11:42:00,191
15919,525.69,2,2011-11-20 11:28:00,20
15920,569.14,9,2011-07-08 15:31:00,154
15921,775.26,4,2011-06-20 11:03:00,173
15922,369.5,1,2010-12-01 13:51:00,373
15923,127.08,1,2010-12-02 12:16:00,373
15924,102.82,1,2009-12-08 15:00:00,731
15925,207.15,1,2011-05-29 15:35:00,194
15926,134.44,1,2010-06-15 15:23:00,542
15927,106.54,1,2010-03-02 13:25:00,647
15928,293.53,1,2010-02-21 15:16:00,656
15929,594.0,1,2010-03-05 14:56:00,644
15930,426.63,1,2011-10-03 14:52:00,67
15931,239.9,1,2010-10-07 16:46:00,428
15932,2495.87,8,2011-12-05 17:13:00,4
15933,1107.46,3,2011-11-18 13:14:00,21
15934,2190.66,2,2010-10-18 10:13:00,418
15935,416.86,2,2011-04-14 13:27:00,239
15936,282.79,2,2010-11-25 16:39:00,379
15937,145.35,1,2011-10-06 15:48:00,64
15938,734.81,9,2011-08-19 12:56:00,112
15939,9060.39,16,2011-09-11 11:30:00,90
15940,35.8,1,2011-02-01 16:18:00,311
15941,405.0,1,2010-03-12 14:45:00,637
15942,337.44,1,2011-07-29 09:01:00,134
15943,271.28999999999996,2,2010-02-28 12:49:00,650
15944,2164.24,4,2011-03-08 10:33:00,277
15945,646.27,4,2010-12-09 13:14:00,365
15946,2304.18,3,2010-07-25 12:18:00,503
15947,1708.24,1,2011-09-18 10:46:00,83
15948,1509.0900000000001,3,2011-12-01 15:32:00,8
15949,364.72,2,2011-11-23 09:09:00,17
15950,7120.91,10,2011-11-08 11:09:00,32
15951,1013.17,3,2011-12-01 08:34:00,9
15952,781.91,4,2011-11-06 11:18:00,34
15953,3440.3399999999997,18,2011-11-24 15:32:00,15
15954,190.75,1,2010-04-29 13:35:00,589
15955,8085.9800000000005,22,2011-11-15 14:15:00,24
15956,617.6,2,2010-06-06 13:06:00,551
15957,921.25,3,2011-11-08 12:14:00,32
15958,462.12,4,2011-09-26 13:41:00,74
15959,542.89,3,2010-01-26 16:38:00,682
15960,410.95,4,2010-11-30 15:57:00,374
15961,451.28999999999996,1,2010-11-25 15:59:00,379
15962,289.48,1,2010-09-16 13:48:00,449
15963,470.76,2,2011-11-20 11:33:00,20
15964,269.21000000000004,1,2010-02-14 15:30:00,663
15965,2771.94,13,2011-11-22 16:44:00,17
15966,426.53000000000003,1,2010-09-15 10:44:00,451
15967,2966.0,12,2011-11-16 15:41:00,23
15968,404.55,1,2010-11-16 13:04:00,388
15969,1127.05,5,2011-12-07 11:06:00,3
15970,1017.32,2,2011-02-09 12:08:00,304
15971,5902.83,18,2011-11-22 12:50:00,18
15972,1769.33,5,2010-09-09 13:20:00,456
15973,680.62,3,2010-12-08 11:42:00,367
15974,3442.15,7,2011-10-31 13:13:00,39
15975,371.01,1,2011-09-16 13:33:00,84
15976,1694.41,6,2011-06-27 13:00:00,165
15977,1054.73,2,2011-11-22 13:29:00,17
15978,3279.42,3,2011-09-23 15:21:00,77
15979,329.22,1,2010-04-16 11:35:00,603
15980,6543.68,7,2011-09-12 09:41:00,89
15981,9362.77,21,2011-11-15 08:00:00,25
15982,324.51,1,2010-04-13 15:47:00,605
15983,3110.37,8,2011-11-17 17:34:00,22
15984,8393.02,30,2011-12-07 12:16:00,3
15985,2715.28,7,2011-08-08 16:31:00,123
15986,354.42,2,2011-11-09 15:17:00,30
15987,1535.99,8,2011-11-27 15:38:00,12
15988,738.89,3,2011-11-20 13:23:00,19
15989,368.31,2,2010-11-29 12:03:00,376
15990,1997.75,7,2011-10-26 15:58:00,44
15991,150.55,1,2010-06-23 15:50:00,534
15992,896.6,3,2011-12-06 11:00:00,4
15993,2777.67,7,2011-12-01 10:45:00,9
15994,1175.68,3,2011-10-16 12:28:00,55
15995,694.54,1,2010-10-21 13:57:00,414
15996,1386.4,7,2011-09-12 15:14:00,88
15998,8274.14,16,2011-11-03 12:45:00,37
15999,20.4,1,2009-12-04 12:31:00,736
16000,12393.7,3,2011-12-07 12:17:00,3
16001,583.39,1,2010-11-23 17:10:00,381
16002,169.21,1,2010-03-24 13:08:00,625
16003,5613.83,10,2011-11-10 09:57:00,30
16004,2146.39,5,2010-08-22 11:48:00,475
16005,2365.4900000000002,10,2011-11-27 13:47:00,12
16006,332.82,2,2011-05-12 13:12:00,211
16007,3053.06,7,2011-10-23 11:05:00,48
16008,5339.13,15,2011-11-16 10:32:00,24
16009,972.11,4,2011-11-17 16:51:00,22
16010,1694.86,11,2011-04-08 10:14:00,246
16011,5601.01,29,2011-12-01 16:31:00,8
16012,2978.59,5,2011-11-04 13:25:00,35
16013,56078.44,84,2011-12-06 10:36:00,4
16014,1100.28,5,2011-11-02 12:04:00,38
16015,704.55,3,2011-12-06 10:58:00,4
16016,2083.4,11,2011-12-06 14:35:00,3
16017,1545.58,5,2011-10-23 12:56:00,47
16018,698.13,4,2011-10-31 14:13:00,39
16019,17329.16,27,2011-10-24 11:51:00,47
16020,851.01,3,2011-11-23 11:18:00,17
16021,487.03,2,2010-11-09 14:48:00,395
16022,602.63,1,2011-03-24 13:16:00,260
16023,719.81,3,2011-10-24 16:34:00,46
16024,483.99,3,2011-11-27 13:26:00,12
16025,439.65999999999997,1,2011-11-10 11:45:00,30
16026,236.09,1,2011-10-27 13:53:00,43
16027,2048.36,15,2011-09-09 10:47:00,92
16028,82.2,1,2010-04-23 11:45:00,596
16029,117763.62,107,2011-11-01 10:27:00,39
16030,331.24,1,2011-02-03 11:28:00,310
16031,547.9,2,2011-09-08 13:07:00,92
16032,1965.72,6,2010-09-09 18:00:00,456
16033,10608.81,27,2011-12-04 12:44:00,6
16034,911.3199999999999,6,2011-05-27 16:17:00,196
16035,217.73,1,2010-05-28 15:09:00,560
16036,2556.84,4,2011-09-13 14:53:00,87
16037,1509.34,5,2011-03-15 09:13:00,270
16038,471.78000000000003,3,2011-12-02 12:40:00,8
16039,456.4,2,2010-10-12 10:44:00,424
16040,2416.9,7,2011-10-05 13:47:00,65
16041,3166.4,3,2011-11-09 12:25:00,31
16042,2245.32,8,2011-11-17 17:50:00,22
16043,1856.5900000000001,8,2011-11-02 12:50:00,38
16044,340.84000000000003,1,2010-09-30 18:12:00,435
16045,3434.9300000000003,8,2011-08-12 12:41:00,120
16046,235.78,1,2010-05-26 13:18:00,562
16047,107.14,1,2010-01-26 16:34:00,682
16048,818.7900000000001,4,2010-12-01 15:28:00,373
16049,1852.15,6,2011-10-30 13:19:00,40
16050,300.7,3,2011-06-19 11:44:00,174
16051,188.44,1,2010-01-27 09:38:00,682
16052,362.06,1,2011-10-16 15:13:00,54
16053,3634.84,6,2011-11-07 11:21:00,33
16054,2111.88,4,2011-07-17 13:08:00,145
16055,134.8,1,2011-05-03 09:26:00,221
16056,650.75,1,2011-10-25 15:19:00,45
16057,3854.85,10,2011-11-23 15:23:00,16
16058,62.7,1,2010-10-29 16:48:00,406
16059,3053.57,12,2011-10-05 09:56:00,66
16060,541.95,3,2010-11-04 12:10:00,401
16061,89.65,1,2010-10-04 15:29:00,431
16062,2863.45,8,2011-11-30 12:15:00,10
16063,335.32,1,2011-03-24 14:56:00,260
16064,109.31,1,2009-12-14 16:11:00,725
16065,1992.13,8,2010-12-09 13:03:00,365
16066,1521.04,5,2011-11-23 11:54:00,17
16067,3269.11,3,2010-05-26 12:33:00,563
16068,115.73,1,2010-04-25 11:52:00,594
16069,457.7,1,2010-10-18 10:32:00,418
16070,852.15,2,2011-11-17 15:50:00,22
16071,1076.8,4,2011-10-26 11:14:00,45
16072,4180.09,4,2011-02-24 14:32:00,288
16073,122.39999999999999,1,2011-02-15 15:41:00,297
16074,252.5,1,2010-11-14 13:19:00,390
16075,736.9300000000001,2,2010-07-25 11:31:00,503
16076,2234.73,10,2011-12-06 14:59:00,3
16077,2300.4,1,2010-03-24 10:42:00,626
16078,362.99,2,2011-03-01 09:47:00,284
16079,1352.0,3,2011-11-23 12:48:00,17
16080,602.5600000000001,4,2011-09-19 10:42:00,82
16081,4278.96,8,2011-10-14 13:06:00,56
16082,106.75,1,2010-02-07 15:16:00,670
16083,2351.42,4,2011-08-31 10:47:00,101
16084,436.18,1,2011-02-13 16:05:00,299
16085,2341.03,12,2011-11-16 13:24:00,23
16086,2687.73,10,2011-10-11 13:09:00,59
16087,1739.92,5,2010-11-15 16:44:00,389
16088,1437.43,2,2010-05-13 10:16:00,576
16089,263.49,2,2010-11-18 13:51:00,386
16090,180.56,1,2010-03-25 13:05:00,624
16091,315.06,2,2011-07-08 08:45:00,155
16092,1587.94,6,2011-08-17 10:46:00,115
16093,17.0,1,2011-08-25 11:09:00,107
16094,3695.56,11,2011-11-28 12:45:00,12
16095,447.05,1,2010-09-09 16:54:00,456
16096,1584.97,4,2011-03-20 13:38:00,264
16097,185.04999999999998,1,2011-04-13 13:47:00,240
16098,4010.7,14,2011-09-13 09:59:00,88
16099,1573.2,7,2011-10-20 13:13:00,50
16100,582.64,1,2010-09-03 11:39:00,463
16101,3229.16,4,2011-09-30 10:18:00,71
16102,1842.14,3,2011-10-28 13:19:00,42
16103,6191.71,22,2011-12-02 14:16:00,7
16104,2774.46,9,2011-10-09 10:23:00,62
16105,2386.19,5,2011-04-05 10:13:00,249
16106,108.38,1,2011-10-05 10:37:00,66
16107,3204.1600000000003,7,2011-11-22 09:40:00,18
16108,2235.92,4,2011-09-16 11:48:00,85
16109,939.48,3,2011-05-05 09:17:00,219
16110,1781.59,4,2011-10-25 14:35:00,45
16111,549.33,1,2010-10-07 19:51:00,428
16112,195.73999999999998,4,2011-07-19 14:28:00,143
16113,161.38,1,2011-06-09 16:16:00,183
16114,135.75000000000003,1,2011-06-22 10:13:00,171
16115,2553.8,12,2011-11-30 11:32:00,10
16116,612.78,1,2011-05-12 12:01:00,212
16117,654.4,3,2011-06-03 11:42:00,190
16118,4376.25,1,2010-02-25 09:40:00,653
16119,1720.81,8,2011-12-01 15:11:00,8
16120,2967.51,6,2011-10-11 14:22:00,59
16121,1450.04,5,2011-10-13 12:59:00,57
16122,895.62,6,2011-09-27 15:34:00,73
16123,307.78,1,2011-10-19 09:18:00,52
16124,1772.49,4,2011-01-26 14:45:00,317
16125,4292.35,14,2010-12-07 15:48:00,367
16126,14644.6,15,2011-11-10 16:03:00,29
16127,801.31,2,2011-10-31 13:58:00,39
16128,3801.05,11,2011-11-22 11:14:00,18
16129,1396.05,3,2010-10-28 14:29:00,407
16130,987.48,4,2010-10-13 15:14:00,422
16131,9957.42,12,2011-10-19 11:53:00,52
16132,664.1999999999999,2,2010-06-13 13:49:00,544
16133,22992.260000000002,56,2011-12-06 11:24:00,4
16134,2145.34,5,2011-11-18 10:05:00,22
16135,819.45,2,2011-03-22 12:30:00,263
16136,946.8,4,2011-10-11 09:10:00,60
16137,422.7,1,2010-01-28 15:04:00,680
16138,910.35,3,2010-11-26 12:13:00,379
16139,1111.15,5,2011-11-21 08:37:00,19
16140,1433.46,3,2011-10-05 12:15:00,66
16141,955.94,2,2011-09-12 13:11:00,88
16142,535.34,1,2011-04-04 10:16:00,250
16143,4555.08,12,2011-12-06 14:13:00,3
16144,175.2,1,2011-04-07 10:09:00,247
16145,6805.4400000000005,19,2011-12-01 10:33:00,9
16146,946.38,4,2011-07-05 14:20:00,157
16147,2398.91,5,2011-07-29 09:57:00,134
16148,386.62,2,2011-02-16 14:01:00,296
16149,422.22,3,2011-12-05 11:29:00,5
16150,4002.17,10,2011-10-28 12:39:00,43
16152,1829.04,1,2011-03-16 09:47:00,269
16153,5133.49,11,2011-10-21 10:50:00,50
16155,796.9,5,2010-11-23 12:03:00,382
16156,6188.18,20,2011-12-01 12:42:00,9
16157,656.69,3,2011-11-24 11:41:00,16
16158,628.32,9,2010-07-05 13:55:00,522
16159,1232.79,4,2011-03-03 12:27:00,282
16160,1025.44,2,2011-10-05 14:19:00,65
16161,12580.06,43,2011-12-08 12:10:00,2
16162,37.4,1,2011-04-01 15:03:00,252
16163,2407.98,6,2011-04-21 15:15:00,232
16164,822.48,3,2011-11-22 15:04:00,17
16165,79.9,1,2010-07-22 14:17:00,505
16166,435.83,2,2010-10-07 15:44:00,428
16167,1386.1200000000001,5,2010-10-21 15:33:00,414
16168,10360.67,66,2011-11-29 12:45:00,11
16169,1822.97,4,2011-12-01 15:28:00,8
16170,6869.0,20,2011-10-20 08:21:00,51
16171,73.2,1,2011-10-11 14:51:00,59
16172,1884.55,8,2011-09-05 13:22:00,95
16173,1418.32,6,2011-11-24 10:53:00,16
16174,2246.75,7,2011-08-05 13:26:00,126
16175,1836.44,7,2011-09-06 14:32:00,94
16176,2052.69,4,2010-10-14 13:54:00,421
16177,2247.31,8,2011-10-20 12:57:00,50
16178,612.6,2,2011-07-24 16:05:00,138
16179,215.83,1,2011-10-10 09:41:00,61
16180,16249.87,13,2011-08-31 16:28:00,100
16181,305.54,1,2011-09-27 13:38:00,73
16182,9971.65,9,2011-09-28 13:23:00,72
16183,1077.81,4,2011-10-03 14:59:00,67
16184,1158.79,6,2011-10-06 17:43:00,64
16185,644.72,3,2011-11-23 09:41:00,17
16186,8718.43,26,2011-11-17 12:43:00,23
16187,6911.4400000000005,15,2011-11-08 09:50:00,32
16188,1087.66,5,2011-10-26 12:19:00,45
16189,215.48,2,2011-11-24 11:47:00,16
16190,2723.55,8,2011-10-30 15:59:00,40
16191,15677.82,24,2011-12-07 11:26:00,3
16192,351.3,1,2009-12-04 12:28:00,736
16193,630.43,2,2011-04-17 11:45:00,237
16194,308.59999999999997,1,2010-11-29 13:28:00,375
16195,323.25,1,2009-12-16 14:09:00,723
16196,93.3,1,2010-08-08 11:40:00,489
16197,2016.71,9,2010-08-27 12:56:00,469
16198,1030.0410000000002,2,2011-09-25 14:58:00,75
16199,942.75,7,2010-11-12 12:55:00,392
16200,5608.1,12,2011-12-05 14:40:00,4
16201,2112.12,5,2011-12-06 16:02:00,3
16202,2501.9900000000002,9,2010-12-14 10:43:00,361
16203,943.84,6,2011-10-12 12:31:00,59
16204,918.71,3,2011-11-16 13:40:00,23
16205,1820.1100000000001,7,2011-11-09 09:32:00,31
16206,2589.87,13,2011-10-16 10:41:00,55
16207,394.38,1,2011-11-14 13:51:00,25
16208,3440.45,10,2011-10-26 11:36:00,45
16209,4146.78,9,2011-09-12 11:58:00,89
16210,33750.97,35,2011-12-08 12:36:00,2
16211,1090.59,3,2011-09-12 12:11:00,89
16212,1293.71,4,2011-11-20 13:00:00,19
16213,159.0,1,2011-09-22 10:03:00,79
16214,2038.25,4,2011-06-22 11:30:00,171
16215,242.35,1,2011-09-20 10:18:00,81
16216,914.9300000000001,1,2011-03-17 15:34:00,267
16217,304.25,2,2011-04-18 13:31:00,235
16218,3968.67,13,2011-11-10 09:59:00,30
16219,40.8,1,2010-07-27 11:44:00,501
16221,2019.92,9,2011-11-03 11:43:00,37
16222,1272.05,2,2011-01-25 13:38:00,318
16223,1087.05,2,2010-11-30 11:50:00,375
16224,1616.54,5,2011-10-13 17:51:00,57
16225,2859.31,15,2011-10-26 08:30:00,45
16226,672.1700000000001,5,2011-05-20 14:41:00,203
16227,1027.22,3,2011-04-28 13:33:00,225
16228,885.71,3,2010-11-19 14:20:00,385
16229,2867.86,6,2011-09-13 17:16:00,87
16230,542.03,2,2011-06-03 10:06:00,190
16231,1074.47,4,2010-11-25 15:00:00,379
16232,2712.97,7,2011-10-27 12:16:00,44
16233,1818.31,9,2011-09-29 17:27:00,71
16234,333.18,3,2010-08-20 14:33:00,476
16235,2053.71,9,2011-10-30 10:56:00,41
16236,432.2,1,2011-09-22 14:10:00,78
16237,136.65,1,2010-09-28 17:02:00,437
16238,63.66,1,2010-10-13 12:36:00,423
16239,1492.2,6,2011-10-14 08:29:00,57
16240,3718.8,2,2011-11-15 14:30:00,24
16241,3992.86,16,2011-11-30 11:08:00,10
16242,7404.65,14,2011-12-01 15:12:00,8
16243,409.1,2,2011-11-06 12:32:00,34
16244,1522.75,2,2011-05-12 10:18:00,212
16245,1413.66,3,2011-11-16 10:14:00,24
16246,821.35,2,2010-09-06 12:04:00,460
16247,114.56,1,2011-06-22 14:23:00,170
16248,152.94,1,2011-10-09 11:32:00,62
16249,1800.07,5,2011-10-18 10:07:00,53
16250,565.24,3,2011-03-23 15:07:00,261
16251,128.31,1,2010-07-15 14:55:00,512
16252,295.09000000000003,1,2010-11-22 11:57:00,383
16253,7272.2,7,2011-10-04 09:09:00,67
16254,967.44,3,2010-11-26 13:22:00,378
16255,4530.0,15,2011-11-23 12:40:00,17
16256,1629.37,3,2011-03-18 12:18:00,267
16257,46.95,1,2011-06-16 10:11:00,177
16258,11942.52,15,2011-10-25 13:30:00,45
16259,340.94,3,2010-10-25 14:27:00,410
16260,1035.45,1,2011-10-20 09:40:00,51
16261,1041.16,6,2011-11-22 17:23:00,17
16262,755.15,1,2010-11-26 13:22:00,378
16263,348.16,1,2010-10-12 14:52:00,423
16264,823.53,2,2010-09-27 15:00:00,438
16265,6935.17,12,2011-11-30 16:41:00,9
16266,1757.95,14,2011-09-27 12:08:00,74
16267,186.66,1,2010-04-27 14:10:00,591
16268,667.65,2,2011-09-29 18:30:00,71
16269,717.57,1,2010-09-28 11:50:00,438
16270,1141.24,1,2010-12-21 14:26:00,353
16271,3397.82,10,2011-12-07 12:45:00,3
16272,411.7,1,2011-08-15 10:54:00,117
16273,318.34000000000003,2,2010-03-01 13:24:00,648
16274,351.75,1,2010-12-01 15:35:00,373
16275,2151.11,3,2011-05-27 12:41:00,197
16276,2629.3900000000003,3,2011-06-16 09:34:00,177
16277,188.69,1,2009-12-06 11:27:00,734
16278,1117.84,3,2011-08-31 17:12:00,100
16279,5698.28,9,2011-11-18 15:00:00,21
16280,238.05,1,2009-12-14 15:49:00,725
16281,3424.02,3,2011-09-28 14:57:00,72
16282,1307.58,3,2011-01-04 11:42:00,340
16283,4350.32,8,2011-12-04 12:08:00,6
16284,1018.48,3,2011-11-08 16:12:00,31
16285,176.9,1,2010-03-03 16:03:00,646
16286,328.95,2,2010-08-19 14:48:00,477
16287,1006.98,5,2011-06-23 09:08:00,170
16288,129.85,1,2010-08-26 14:45:00,470
16289,136.31,1,2010-09-03 14:02:00,462
16290,1957.7,4,2010-09-01 11:52:00,465
16291,117.72,1,2010-01-26 16:26:00,682
16292,1253.76,5,2011-08-10 12:24:00,122
16293,4279.2,15,2011-11-18 09:58:00,22
16294,126.05000000000001,1,2010-08-20 12:01:00,477
16295,1328.55,4,2011-11-30 08:17:00,10
16296,1313.67,4,2010-03-23 13:11:00,626
16297,301.9,1,2011-03-16 08:29:00,269
16298,1085.7,7,2011-11-17 11:59:00,23
16299,193.65,1,2010-08-19 17:46:00,477
16300,1367.32,3,2010-10-05 13:14:00,430
16301,107.33,1,2009-12-03 10:20:00,737
16302,233.22,1,2011-08-05 09:44:00,127
16303,7928.27,7,2011-11-14 10:49:00,26
16304,381.66,1,2010-01-14 08:30:00,695
16305,361.21999999999997,1,2011-07-24 12:18:00,139
16306,1124.72,7,2011-05-10 12:12:00,214
16307,1194.92,3,2010-10-06 14:31:00,429
16308,5120.0,7,2011-11-02 11:24:00,38
16309,706.57,2,2011-08-25 15:35:00,106
16310,460.08,2,2010-10-21 14:47:00,414
16311,616.26,2,2011-11-22 08:54:00,18
16312,171.15,1,2010-10-03 14:15:00,432
16313,274.15000000000003,2,2011-12-06 13:02:00,3
16314,1491.4,3,2010-11-15 12:06:00,390
16315,402.71,2,2011-01-13 11:57:00,331
16316,5744.91,13,2011-10-06 13:48:00,64
16317,2192.51,5,2011-08-12 12:46:00,120
16318,328.15,1,2011-11-04 13:05:00,35
16319,404.40000000000003,1,2011-05-06 11:27:00,218
16320,5628.99,6,2011-06-20 15:25:00,172
16321,604.5500000000001,7,2011-09-28 14:55:00,72
16322,326.75,2,2011-12-08 15:41:00,1
16323,353.66,2,2011-05-27 14:48:00,196
16324,408.59000000000003,3,2011-08-03 12:58:00,128
16325,3597.5,12,2011-10-24 08:48:00,47
16326,4721.25,24,2011-12-04 10:11:00,6
16327,10159.64,16,2011-11-25 13:23:00,14
16328,310.83,1,2010-05-25 14:02:00,563
16329,1664.92,4,2010-10-08 12:44:00,428
16330,625.38,7,2011-11-22 12:24:00,18
16331,2037.7,6,2010-10-03 13:47:00,432
16332,2000.01,11,2011-11-11 14:22:00,28
16333,26626.8,22,2011-12-02 12:19:00,8
16334,263.73,1,2010-08-04 16:38:00,492
16335,2753.52,7,2010-06-06 11:35:00,552
16336,3517.69,4,2010-10-15 12:32:00,421
16337,151.05,1,2011-11-03 10:03:00,37
16338,214.79999999999998,1,2011-07-05 13:56:00,157
16339,94.05,1,2011-02-28 13:41:00,284
16340,1496.24,3,2011-08-24 14:53:00,107
16341,3850.79,7,2011-11-15 09:12:00,25
16342,322.41,4,2011-09-25 14:36:00,75
16343,614.12,3,2011-11-23 17:45:00,16
16344,842.42,4,2011-07-04 15:50:00,158
16345,1178.79,2,2011-10-26 16:03:00,44
16346,224.51,1,2010-11-19 15:55:00,385
16347,3442.96,11,2011-11-28 13:14:00,11
16348,1744.42,8,2011-11-07 15:44:00,32
16349,53.5,1,2011-02-22 12:40:00,291
16350,2253.89,9,2011-11-18 15:53:00,21
16351,3330.0299999999997,13,2011-01-11 10:26:00,333
16352,494.44,2,2011-11-22 10:32:00,18
16353,9795.460000000001,38,2011-12-06 12:23:00,4
16354,1119.46,5,2011-10-07 14:28:00,63
16355,416.35,1,2010-11-29 14:21:00,375
16356,415.87,6,2011-05-26 11:51:00,198
16357,868.37,4,2011-11-06 16:04:00,33
16358,2919.65,5,2011-12-08 15:09:00,1
16359,2697.75,16,2011-12-02 17:04:00,7
16360,3450.41,6,2011-12-05 12:16:00,5
16361,891.21,4,2011-11-30 12:32:00,10
16362,922.16,6,2011-11-07 13:01:00,32
16363,109.36000000000001,1,2011-10-17 14:14:00,53
16364,705.79,2,2011-11-28 11:27:00,12
16365,3167.34,15,2011-11-22 11:24:00,18
16366,1548.1299999999999,4,2011-11-21 08:19:00,19
16367,1350.48,3,2011-11-02 13:13:00,37
16368,621.44,3,2011-12-07 13:12:00,2
16369,2656.56,7,2011-11-21 16:25:00,18
16370,1301.91,4,2011-09-18 15:55:00,82
16371,157.2,1,2010-09-17 12:09:00,449
16372,1290.31,5,2011-11-06 13:08:00,33
16373,309.49,2,2010-11-22 15:50:00,382
16374,1723.4,5,2011-10-04 15:21:00,66
16375,104.0,2,2010-08-26 14:25:00,470
16376,974.96,2,2011-12-01 11:38:00,9
16377,1308.48,2,2011-03-17 15:41:00,267
16378,362.95,3,2011-04-06 15:07:00,247
16379,2157.4,4,2011-12-05 15:38:00,4
16380,1743.1499999999999,1,2011-10-09 15:40:00,61
16381,247.85,2,2010-11-09 09:56:00,396
16382,353.1,2,2010-10-27 16:23:00,408
16383,2896.69,7,2011-09-26 12:45:00,75
16384,1358.95,4,2011-09-11 11:19:00,90
16385,881.35,5,2011-10-10 13:12:00,60
16386,1068.16,3,2011-11-11 12:28:00,29
16387,882.46,5,2011-01-21 11:34:00,323
16388,186.05,1,2010-02-24 10:20:00,654
16389,1382.07,4,2011-10-17 14:41:00,53
16390,467.5,3,2010-06-21 10:11:00,537
16391,1052.26,4,2010-11-04 12:27:00,401
16392,756.7,3,2011-03-15 12:11:00,270
16393,5297.77,23,2011-12-07 12:51:00,2
16394,1555.34,5,2011-10-14 09:48:00,57
16395,3518.41,14,2011-10-10 12:50:00,61
16396,137.8,1,2010-08-20 14:17:00,476
16397,123.13,1,2010-03-21 15:36:00,628
16398,1705.8,2,2011-07-08 15:16:00,154
16399,630.22,3,2011-11-20 16:12:00,19
16400,3059.85,9,2011-09-06 12:27:00,95
16401,6849.15,23,2011-12-08 18:15:00,1
16402,293.45,2,2011-03-20 12:25:00,265
16403,177.5,1,2011-01-31 13:39:00,312
16404,443.05,1,2011-09-30 14:55:00,70
16405,167.25,2,2011-02-10 15:24:00,302
16406,528.36,3,2011-11-21 11:57:00,19
16407,2761.65,14,2011-11-27 11:05:00,13
16408,231.93,1,2010-04-27 14:08:00,591
16409,5652.74,12,2011-11-03 16:45:00,36
16410,130.32,1,2009-12-05 14:51:00,734
16411,756.39,4,2011-11-20 13:23:00,19
16412,593.19,5,2011-10-17 12:35:00,54
16413,522.03,2,2011-10-14 12:08:00,57
16414,551.21,5,2011-11-18 09:42:00,22
16415,696.76,3,2011-10-26 13:35:00,44
16416,2957.88,9,2011-11-13 12:50:00,27
16417,35.7,1,2010-08-04 09:08:00,493
16418,1028.74,5,2011-10-26 12:39:00,45
16419,1463.7,8,2011-08-19 12:33:00,113
16420,75.0,1,2010-11-08 15:15:00,396
16421,526.27,3,2010-11-28 13:31:00,376
16422,61920.87,109,2011-11-22 14:00:00,17
16423,346.12,1,2011-11-15 09:21:00,25
16424,443.06,2,2011-06-01 13:40:00,191
16425,302.7,1,2011-02-10 14:30:00,302
16426,1863.76,10,2011-12-07 14:01:00,2
16427,241.06,2,2011-03-21 17:10:00,263
16428,638.49,3,2010-10-22 12:22:00,414
16429,284.55,1,2011-08-25 13:54:00,106
16430,1117.94,7,2011-10-13 14:47:00,57
16431,623.28,3,2011-05-10 14:09:00,213
16432,287.4,1,2011-10-06 13:59:00,64
16433,384.52,2,2011-11-11 14:09:00,28
16434,2673.69,12,2011-11-10 14:28:00,29
16435,1003.0699999999999,3,2010-07-15 18:22:00,512
16436,319.14,3,2010-02-09 13:19:00,668
16437,301.25,2,2010-11-23 16:59:00,381
16438,798.35,5,2011-12-04 10:51:00,6
16439,310.70000000000005,1,2009-12-17 14:22:00,722
16440,3856.9700000000003,6,2011-12-02 12:02:00,8
16441,1019.13,5,2011-10-03 17:48:00,67
16442,891.98,5,2011-12-08 11:43:00,2
16443,162.24,1,2010-07-07 11:57:00,521
16444,3625.88,17,2011-10-24 13:50:00,46
16445,583.16,4,2011-11-06 12:32:00,34
16446,168472.5,2,2011-12-09 09:15:00,1
16447,727.1,3,2011-07-27 12:45:00,136
16448,361.12,2,2011-05-25 16:28:00,198
16449,707.69,2,2011-05-26 10:25:00,198
16450,1505.73,3,2011-07-13 11:47:00,150
16451,1013.15,3,2011-09-13 09:17:00,88
16452,332.17,2,2010-03-19 12:39:00,631
16453,251.71,2,2010-06-27 12:46:00,531
16454,30.950000000000003,4,2011-10-26 11:40:00,45
16455,3995.57,11,2011-10-07 12:17:00,64
16456,6000.94,13,2011-09-01 13:50:00,99
16457,208.36,1,2011-05-05 13:19:00,218
16458,5690.89,30,2011-12-07 09:34:00,3
16459,71.78999999999999,1,2009-12-10 12:42:00,730
16460,811.23,3,2011-11-11 13:46:00,28
16461,1545.83,3,2011-06-15 12:07:00,178
16462,136.0,3,2011-09-27 10:24:00,74
